,start,end,lenght,feature
3356,652646,652842,196,mRNA
3357,652305,652584,279,mRNA
3358,649971,651030,1059,mRNA
3359,659878,659983,105,mRNA
3360,657902,658508,606,mRNA
3361,656216,657684,1468,mRNA
3362,655061,655435,374,mRNA
3363,654505,654798,293,mRNA
3364,653870,654048,178,mRNA
3365,652901,653051,150,mRNA
3366,652646,652842,196,mRNA
3367,652305,652584,279,mRNA
3368,649971,651030,1059,mRNA
3369,659560,659983,423,mRNA
3370,657902,658508,606,mRNA
3371,656216,657684,1468,mRNA
3372,655061,655435,374,mRNA
3373,654505,654798,293,mRNA
3374,653870,654048,178,mRNA
3375,652901,653051,150,mRNA
3376,652646,652842,196,mRNA
3377,652305,652584,279,mRNA
3378,649971,651030,1059,mRNA
3379,657902,658337,435,CDS
3380,656216,657684,1468,CDS
3381,655061,655435,374,CDS
3382,654505,654798,293,CDS
3383,653870,654048,178,CDS
3384,652901,653051,150,CDS
3385,652646,652833,187,CDS
3386,652305,652584,279,CDS
3387,650257,651030,773,CDS
3388,657902,658337,435,CDS
3389,656216,657684,1468,CDS
3390,655061,655435,374,CDS
3391,654505,654798,293,CDS
3392,653870,654048,178,CDS
3393,652901,653051,150,CDS
3394,652646,652842,196,CDS
3395,652305,652578,273,CDS
3396,650257,651030,773,CDS
3397,657902,658337,435,CDS
3398,656216,657684,1468,CDS
3399,655061,655435,374,CDS
3400,654505,654798,293,CDS
3401,653870,654048,178,CDS
3402,652901,653051,150,CDS
3403,652646,652842,196,CDS
3404,652305,652584,279,CDS
3405,650257,651030,773,CDS
3406,657902,658337,435,CDS
3407,656216,657684,1468,CDS
3408,655061,655435,374,CDS
3409,654505,654798,293,CDS
3410,653870,654048,178,CDS
3411,652901,653051,150,CDS
3412,652646,652842,196,CDS
3413,652305,652584,279,CDS
3414,650257,651030,773,CDS
3415,657902,658337,435,CDS
3416,656216,657684,1468,CDS
3417,655061,655435,374,CDS
3418,654505,654798,293,CDS
3419,653870,654048,178,CDS
3420,652901,653051,150,CDS
3421,652646,652842,196,CDS
3422,652305,652584,279,CDS
3423,650257,651030,773,CDS
3424,657902,658337,435,CDS
3425,656216,657684,1468,CDS
3426,655061,655435,374,CDS
3427,654505,654798,293,CDS
3428,653870,654048,178,CDS
3429,652901,653051,150,CDS
3430,652646,652842,196,CDS
3431,652305,652584,279,CDS
3432,650257,651030,773,CDS
3433,653247,653382,135,mobile_element
3434,662317,662424,107,mobile_element
3435,663621,669884,6263,gene
3436,663621,663742,121,mRNA
3437,663855,664340,485,mRNA
3438,664988,665305,317,mRNA
3439,665951,666932,981,mRNA
3440,668420,668574,154,mRNA
3441,669130,669884,754,mRNA
3442,663621,663742,121,mRNA
3443,663855,664340,485,mRNA
3444,664988,665305,317,mRNA
3445,665951,666932,981,mRNA
3446,669130,669884,754,mRNA
3447,663621,663742,121,mRNA
3448,663855,664340,485,mRNA
3449,665951,666932,981,mRNA
3450,668420,668574,154,mRNA
3451,669130,669884,754,mRNA
3452,663701,663742,41,CDS
3453,663855,664340,485,CDS
3454,664988,665305,317,CDS
3455,665951,666932,981,CDS
3456,668420,668574,154,CDS
3457,669130,669450,320,CDS
3458,663701,663742,41,CDS
3459,663855,664340,485,CDS
3460,665951,666932,981,CDS
3461,668420,668574,154,CDS
3462,669130,669450,320,CDS
3463,663701,663742,41,CDS
3464,663855,664340,485,CDS
3465,664988,665305,317,CDS
3466,665951,666932,981,CDS
3467,669130,669185,55,CDS
3468,667078,667195,117,mobile_element
3469,667816,667929,113,mobile_element
3470,667987,668247,260,mobile_element
3471,670400,670500,100,mobile_element
3472,671142,690650,19508,gene
3473,671142,671166,24,mRNA
3474,671247,671387,140,mRNA
3475,680440,681135,695,mRNA
3476,684581,690650,6069,mRNA
3477,671142,671616,474,mRNA
3478,680440,681135,695,mRNA
3479,684581,687565,2984,mRNA
3480,671660,680185,8525,mobile_element
3481,680270,680304,34,mRNA
3482,680440,681135,695,mRNA
3483,684581,687565,2984,mRNA
3484,680593,681135,542,mRNA
3485,684581,689595,5014,mRNA
3486,680709,681135,426,CDS
3487,684581,686040,1459,CDS
3488,680709,681135,426,CDS
3489,684581,686040,1459,CDS
3490,680709,681135,426,CDS
3491,684581,686040,1459,CDS
3492,680709,681135,426,CDS
3493,684581,686040,1459,CDS
3494,681315,681389,74,mobile_element
3495,681512,683872,2360,mobile_element
3496,681591,682171,580,mobile_element
3497,682172,683835,1663,mobile_element
3498,682685,683233,548,mobile_element
3499,687204,687353,149,mobile_element
3500,690686,696055,5369,gene
3501,695697,696055,358,mRNA
3502,695214,695337,123,mRNA
3503,693381,694416,1035,mRNA
3504,692425,692843,418,mRNA
3505,690686,692359,1673,mRNA
3506,695697,696055,358,mRNA
3507,693381,694416,1035,mRNA
3508,692425,692843,418,mRNA
3509,691278,692359,1081,mRNA
3510,695214,696055,841,mRNA
3511,693381,694416,1035,mRNA
3512,692425,692843,418,mRNA
3513,691601,692359,758,mRNA
3514,693381,694389,1008,CDS
3515,692425,692843,418,CDS
3516,691991,692359,368,CDS
3517,693381,694389,1008,CDS
3518,692425,692843,418,CDS
3519,691991,692359,368,CDS
3520,693381,694389,1008,CDS
3521,692425,692843,418,CDS
3522,691991,692359,368,CDS
3523,697689,721173,23484,gene
3524,697689,697883,194,mRNA
3525,710917,711082,165,mRNA
3526,712493,712673,180,mRNA
3527,713858,714512,654,mRNA
3528,717127,717300,173,mRNA
3529,717654,717929,275,mRNA
3530,719274,719628,354,mRNA
3531,720322,721173,851,mRNA
3532,698803,699064,261,mobile_element
3533,704651,705273,622,mRNA
3534,707492,707671,179,mRNA
3535,710917,711082,165,mRNA
3536,712493,712673,180,mRNA
3537,713858,714512,654,mRNA
3538,717127,717300,173,mRNA
3539,717654,717929,275,mRNA
3540,719274,719628,354,mRNA
3541,720322,721173,851,mRNA
3542,704651,705273,622,mRNA
3543,710917,711082,165,mRNA
3544,712493,712673,180,mRNA
3545,713858,714512,654,mRNA
3546,717127,717300,173,mRNA
3547,717654,717929,275,mRNA
3548,719274,719628,354,mRNA
3549,720322,721173,851,mRNA
3550,705165,705273,108,CDS
3551,707492,707671,179,CDS
3552,710917,711082,165,CDS
3553,712493,712673,180,CDS
3554,713858,714512,654,CDS
3555,717127,717300,173,CDS
3556,717654,717929,275,CDS
3557,719274,719628,354,CDS
3558,720322,720922,600,CDS
3559,705165,705273,108,CDS
3560,710917,711082,165,CDS
3561,712493,712673,180,CDS
3562,713858,714512,654,CDS
3563,717127,717300,173,CDS
3564,717654,717929,275,CDS
3565,719274,719628,354,CDS
3566,720322,720922,600,CDS
3567,705995,706173,178,mobile_element
3568,706990,707315,325,mobile_element
3569,707429,707671,242,mRNA
3570,710917,711082,165,mRNA
3571,712493,712673,180,mRNA
3572,713858,714512,654,mRNA
3573,717127,717300,173,mRNA
3574,717654,717929,275,mRNA
3575,719274,719628,354,mRNA
3576,720322,721173,851,mRNA
3577,707506,707671,165,CDS
3578,710917,711082,165,CDS
3579,712493,712673,180,CDS
3580,713858,714512,654,CDS
3581,717127,717300,173,CDS
3582,717654,717929,275,CDS
3583,719274,719628,354,CDS
3584,720322,720922,600,CDS
3585,709595,709964,369,mobile_element
3586,711351,712236,885,mobile_element
3587,714044,714512,468,CDS
3588,717127,717300,173,CDS
3589,717654,717929,275,CDS
3590,719274,719628,354,CDS
3591,720322,720922,600,CDS
3592,715017,715080,63,mobile_element
3593,716607,716973,366,mobile_element
3594,723117,723280,163,mobile_element
3595,724400,776474,52074,gene
3596,724400,724491,91,mRNA
3597,725669,726029,360,mRNA
3598,726932,726962,30,mRNA
3599,727461,727623,162,mRNA
3600,728104,728245,141,mRNA
3601,728673,728814,141,mRNA
3602,729002,729202,200,mRNA
3603,729274,729575,301,mRNA
3604,730777,731000,223,mRNA
3605,731063,731465,402,mRNA
3606,731560,732233,673,mRNA
3607,733217,733564,347,mRNA
3608,733920,733964,44,mRNA
3609,734279,734401,122,mRNA
3610,734478,734537,59,mRNA
3611,734714,734812,98,mRNA
3612,735515,735823,308,mRNA
3613,735905,736030,125,mRNA
3614,736149,736187,38,mRNA
3615,736819,737046,227,mRNA
3616,737736,737909,173,mRNA
3617,738953,738988,35,mRNA
3618,742403,742550,147,mRNA
3619,742788,743161,373,mRNA
3620,745166,745291,125,mRNA
3621,745372,746071,699,mRNA
3622,746476,746829,353,mRNA
3623,747307,749019,1712,mRNA
3624,750570,751469,899,mRNA
3625,752177,752940,763,mRNA
3626,753025,753160,135,mRNA
3627,753338,754228,890,mRNA
3628,754287,756959,2672,mRNA
3629,757521,757802,281,mRNA
3630,757865,758164,299,mRNA
3631,758220,767690,9470,mRNA
3632,767762,768740,978,mRNA
3633,768804,769145,341,mRNA
3634,770553,771595,1042,mRNA
3635,772403,772459,56,mRNA
3636,774017,774117,100,mRNA
3637,774185,774311,126,mRNA
3638,774377,774679,302,mRNA
3639,774915,776474,1559,mRNA
3640,724400,724491,91,mRNA
3641,725669,726029,360,mRNA
3642,726662,726683,21,mRNA
3643,727461,727623,162,mRNA
3644,728104,728245,141,mRNA
3645,728673,728814,141,mRNA
3646,729002,729202,200,mRNA
3647,729274,729575,301,mRNA
3648,730777,731000,223,mRNA
3649,731063,731465,402,mRNA
3650,731560,732233,673,mRNA
3651,733217,733564,347,mRNA
3652,733920,733964,44,mRNA
3653,734279,734401,122,mRNA
3654,734478,734537,59,mRNA
3655,734714,734812,98,mRNA
3656,735515,735823,308,mRNA
3657,735905,736030,125,mRNA
3658,736149,736187,38,mRNA
3659,736339,736515,176,mRNA
3660,736819,737046,227,mRNA
3661,737736,737909,173,mRNA
3662,738953,738988,35,mRNA
3663,739949,739981,32,mRNA
3664,742403,742550,147,mRNA
3665,742788,743161,373,mRNA
3666,745166,745291,125,mRNA
3667,745372,746071,699,mRNA
3668,746476,746829,353,mRNA
3669,747307,749019,1712,mRNA
3670,750570,751469,899,mRNA
3671,752177,752940,763,mRNA
3672,753025,753160,135,mRNA
3673,753338,754228,890,mRNA
3674,754287,756959,2672,mRNA
3675,757521,757802,281,mRNA
3676,757865,758164,299,mRNA
3677,758220,767690,9470,mRNA
3678,767762,768740,978,mRNA
3679,768804,769145,341,mRNA
3680,770553,771595,1042,mRNA
3681,772403,772459,56,mRNA
3682,774017,774117,100,mRNA
3683,774185,774311,126,mRNA
3684,774377,774679,302,mRNA
3685,774915,776081,1166,mRNA
3686,724400,724491,91,mRNA
3687,725669,726029,360,mRNA
3688,726662,726683,21,mRNA
3689,727461,727623,162,mRNA
3690,728104,728245,141,mRNA
3691,730777,731000,223,mRNA
3692,731063,731465,402,mRNA
3693,731560,732233,673,mRNA
3694,733217,733564,347,mRNA
3695,733920,733964,44,mRNA
3696,734279,734401,122,mRNA
3697,734478,734537,59,mRNA
3698,734714,734812,98,mRNA
3699,735515,735823,308,mRNA
3700,735905,736030,125,mRNA
3701,736149,736187,38,mRNA
3702,736819,737046,227,mRNA
3703,737736,737909,173,mRNA
3704,738953,738988,35,mRNA
3705,742403,742550,147,mRNA
3706,742788,743161,373,mRNA
3707,745166,745291,125,mRNA
3708,745372,746071,699,mRNA
3709,746476,746829,353,mRNA
3710,747307,749019,1712,mRNA
3711,750570,751469,899,mRNA
3712,752177,752940,763,mRNA
3713,753025,753160,135,mRNA
3714,753338,754228,890,mRNA
3715,754287,756959,2672,mRNA
3716,757521,757802,281,mRNA
3717,757865,758164,299,mRNA
3718,758220,767690,9470,mRNA
3719,767762,768740,978,mRNA
3720,768804,769145,341,mRNA
3721,770553,771595,1042,mRNA
3722,772403,772459,56,mRNA
3723,774017,774117,100,mRNA
3724,774185,774311,126,mRNA
3725,774377,774679,302,mRNA
3726,774915,776081,1166,mRNA
3727,725356,725387,31,mRNA
3728,725669,726029,360,mRNA
3729,726662,726683,21,mRNA
3730,727461,727623,162,mRNA
3731,728104,728245,141,mRNA
3732,730777,731000,223,mRNA
3733,731063,731465,402,mRNA
3734,731560,732233,673,mRNA
3735,733920,733964,44,mRNA
3736,734279,734401,122,mRNA
3737,734478,734537,59,mRNA
3738,734714,734812,98,mRNA
3739,735515,735823,308,mRNA
3740,735905,736030,125,mRNA
3741,736149,736187,38,mRNA
3742,736339,736515,176,mRNA
3743,736819,737046,227,mRNA
3744,737736,737909,173,mRNA
3745,738953,738988,35,mRNA
3746,739949,739981,32,mRNA
3747,742403,742550,147,mRNA
3748,742788,743161,373,mRNA
3749,745166,745291,125,mRNA
3750,745372,746071,699,mRNA
3751,746476,746829,353,mRNA
3752,747307,749019,1712,mRNA
3753,750570,751469,899,mRNA
3754,752177,752940,763,mRNA
3755,753025,753160,135,mRNA
3756,753338,754228,890,mRNA
3757,754287,756959,2672,mRNA
3758,757521,757802,281,mRNA
3759,757865,758164,299,mRNA
3760,758220,767690,9470,mRNA
3761,767762,768740,978,mRNA
3762,768804,769145,341,mRNA
3763,770553,771595,1042,mRNA
3764,772403,772459,56,mRNA
3765,774017,774117,100,mRNA
3766,774185,774311,126,mRNA
3767,774377,774679,302,mRNA
3768,774915,776081,1166,mRNA
3769,725658,726029,371,mRNA
3770,726932,726962,30,mRNA
3771,727461,727623,162,mRNA
3772,728104,728245,141,mRNA
3773,730777,731000,223,mRNA
3774,731063,731465,402,mRNA
3775,731560,732233,673,mRNA
3776,733920,733964,44,mRNA
3777,734279,734401,122,mRNA
3778,734478,734537,59,mRNA
3779,735515,735823,308,mRNA
3780,735905,736030,125,mRNA
3781,737736,737909,173,mRNA
3782,742403,742550,147,mRNA
3783,742788,743161,373,mRNA
3784,743525,743602,77,mRNA
3785,745166,745291,125,mRNA
3786,745372,746071,699,mRNA
3787,746476,746829,353,mRNA
3788,747307,749019,1712,mRNA
3789,750570,751469,899,mRNA
3790,752177,752940,763,mRNA
3791,753025,753160,135,mRNA
3792,753338,754228,890,mRNA
3793,754287,756959,2672,mRNA
3794,757521,757802,281,mRNA
3795,757865,758164,299,mRNA
3796,758220,767690,9470,mRNA
3797,767762,768740,978,mRNA
3798,768804,769145,341,mRNA
3799,770553,771595,1042,mRNA
3800,774017,774117,100,mRNA
3801,774185,774311,126,mRNA
3802,774377,774679,302,mRNA
3803,774915,776081,1166,mRNA
3804,725717,726029,312,CDS
3805,726662,726683,21,CDS
3806,727461,727623,162,CDS
3807,728104,728245,141,CDS
3808,728673,728814,141,CDS
3809,729002,729202,200,CDS
3810,729274,729575,301,CDS
3811,730777,731000,223,CDS
3812,731063,731465,402,CDS
3813,731560,732233,673,CDS
3814,733217,733564,347,CDS
3815,733920,733964,44,CDS
3816,734279,734401,122,CDS
3817,734478,734537,59,CDS
3818,734714,734812,98,CDS
3819,735515,735823,308,CDS
3820,735905,736030,125,CDS
3821,736149,736187,38,CDS
3822,736339,736515,176,CDS
3823,736819,737046,227,CDS
3824,737736,737909,173,CDS
3825,738953,738988,35,CDS
3826,739949,739981,32,CDS
3827,742403,742550,147,CDS
3828,742788,743161,373,CDS
3829,745166,745291,125,CDS
3830,745372,746071,699,CDS
3831,746476,746829,353,CDS
3832,747307,749019,1712,CDS
3833,750570,751469,899,CDS
3834,752177,752940,763,CDS
3835,753025,753160,135,CDS
3836,753338,754228,890,CDS
3837,754287,756959,2672,CDS
3838,757521,757802,281,CDS
3839,757865,758164,299,CDS
3840,758220,767690,9470,CDS
3841,767762,768740,978,CDS
3842,768804,769145,341,CDS
3843,770553,771595,1042,CDS
3844,772403,772459,56,CDS
3845,774017,774117,100,CDS
3846,774185,774311,126,CDS
3847,774377,774679,302,CDS
3848,774915,775549,634,CDS
3849,725717,726029,312,CDS
3850,726662,726683,21,CDS
3851,727461,727623,162,CDS
3852,728104,728245,141,CDS
3853,730777,731000,223,CDS
3854,731063,731465,402,CDS
3855,731560,732233,673,CDS
3856,733217,733564,347,CDS
3857,733920,733964,44,CDS
3858,734279,734401,122,CDS
3859,734478,734537,59,CDS
3860,734714,734812,98,CDS
3861,735515,735823,308,CDS
3862,735905,736030,125,CDS
3863,736149,736187,38,CDS
3864,736819,737046,227,CDS
3865,737736,737909,173,CDS
3866,738953,738988,35,CDS
3867,742403,742550,147,CDS
3868,742788,743161,373,CDS
3869,745166,745291,125,CDS
3870,745372,746071,699,CDS
3871,746476,746829,353,CDS
3872,747307,749019,1712,CDS
3873,750570,751469,899,CDS
3874,752177,752940,763,CDS
3875,753025,753160,135,CDS
3876,753338,754228,890,CDS
3877,754287,756959,2672,CDS
3878,757521,757802,281,CDS
3879,757865,758164,299,CDS
3880,758220,767690,9470,CDS
3881,767762,768740,978,CDS
3882,768804,769145,341,CDS
3883,770553,771595,1042,CDS
3884,772403,772459,56,CDS
3885,774017,774117,100,CDS
3886,774185,774311,126,CDS
3887,774377,774679,302,CDS
3888,774915,775549,634,CDS
3889,725717,726029,312,CDS
3890,726662,726683,21,CDS
3891,727461,727623,162,CDS
3892,728104,728245,141,CDS
3893,730777,731000,223,CDS
3894,731063,731465,402,CDS
3895,731560,732233,673,CDS
3896,733920,733964,44,CDS
3897,734279,734401,122,CDS
3898,734478,734537,59,CDS
3899,734714,734812,98,CDS
3900,735515,735823,308,CDS
3901,735905,736030,125,CDS
3902,736149,736187,38,CDS
3903,736339,736515,176,CDS
3904,736819,737046,227,CDS
3905,737736,737909,173,CDS
3906,738953,738988,35,CDS
3907,739949,739981,32,CDS
3908,742403,742550,147,CDS
3909,742788,743161,373,CDS
3910,745166,745291,125,CDS
3911,745372,746071,699,CDS
3912,746476,746829,353,CDS
3913,747307,749019,1712,CDS
3914,750570,751469,899,CDS
3915,752177,752940,763,CDS
3916,753025,753160,135,CDS
3917,753338,754228,890,CDS
3918,754287,756959,2672,CDS
3919,757521,757802,281,CDS
3920,757865,758164,299,CDS
3921,758220,767690,9470,CDS
3922,767762,768740,978,CDS
3923,768804,769145,341,CDS
3924,770553,771595,1042,CDS
3925,772403,772459,56,CDS
3926,774017,774117,100,CDS
3927,774185,774311,126,CDS
3928,774377,774679,302,CDS
3929,774915,775549,634,CDS
3930,725717,726029,312,CDS
3931,726932,726962,30,CDS
3932,727461,727623,162,CDS
3933,728104,728245,141,CDS
3934,728673,728814,141,CDS
3935,729002,729202,200,CDS
3936,729274,729575,301,CDS
3937,730777,731000,223,CDS
3938,731063,731465,402,CDS
3939,731560,732233,673,CDS
3940,733217,733564,347,CDS
3941,733920,733964,44,CDS
3942,734279,734401,122,CDS
3943,734478,734537,59,CDS
3944,734714,734812,98,CDS
3945,735515,735823,308,CDS
3946,735905,736030,125,CDS
3947,736149,736187,38,CDS
3948,736819,737046,227,CDS
3949,737736,737909,173,CDS
3950,738953,738988,35,CDS
3951,742403,742550,147,CDS
3952,742788,743161,373,CDS
3953,745166,745291,125,CDS
3954,745372,746071,699,CDS
3955,746476,746829,353,CDS
3956,747307,749019,1712,CDS
3957,750570,751469,899,CDS
3958,752177,752940,763,CDS
3959,753025,753160,135,CDS
3960,753338,754228,890,CDS
3961,754287,756959,2672,CDS
3962,757521,757802,281,CDS
3963,757865,758164,299,CDS
3964,758220,767690,9470,CDS
3965,767762,768740,978,CDS
3966,768804,769145,341,CDS
3967,770553,771595,1042,CDS
3968,772403,772459,56,CDS
3969,774017,774117,100,CDS
3970,774185,774311,126,CDS
3971,774377,774679,302,CDS
3972,774915,775549,634,CDS
3973,725717,726029,312,CDS
3974,726932,726962,30,CDS
3975,727461,727623,162,CDS
3976,728104,728245,141,CDS
3977,730777,731000,223,CDS
3978,731063,731465,402,CDS
3979,731560,732233,673,CDS
3980,733920,733964,44,CDS
3981,734279,734401,122,CDS
3982,734478,734537,59,CDS
3983,735515,735823,308,CDS
3984,735905,736030,125,CDS
3985,737736,737909,173,CDS
3986,742403,742550,147,CDS
3987,742788,743161,373,CDS
3988,743525,743602,77,CDS
3989,745166,745291,125,CDS
3990,745372,746071,699,CDS
3991,746476,746829,353,CDS
3992,747307,749019,1712,CDS
3993,750570,751469,899,CDS
3994,752177,752940,763,CDS
3995,753025,753160,135,CDS
3996,753338,754228,890,CDS
3997,754287,756959,2672,CDS
3998,757521,757802,281,CDS
3999,757865,758164,299,CDS
4000,758220,767690,9470,CDS
4001,767762,768740,978,CDS
4002,768804,769145,341,CDS
4003,770553,771595,1042,CDS
4004,774017,774117,100,CDS
4005,774185,774311,126,CDS
4006,774377,774679,302,CDS
4007,774915,775549,634,CDS
4008,727838,727905,67,mobile_element
4009,729819,730256,437,mobile_element
4010,749321,749642,321,mobile_element
4011,749856,749935,79,mobile_element
4012,749972,750190,218,mobile_element
4013,751516,751635,119,mobile_element
4014,757191,757463,272,mobile_element
4015,769793,769839,46,mobile_element
4016,773208,773805,597,mobile_element
4017,776475,777146,671,gene
4018,776475,777146,671,ncRNA
4019,778516,788978,10462,gene
4020,788895,788978,83,mRNA
4021,787081,787209,128,mRNA
4022,786192,787026,834,mRNA
4023,783302,783937,635,mRNA
4024,783174,783245,71,mRNA
4025,778516,781669,3153,mRNA
4026,787452,787614,162,mRNA
4027,787081,787209,128,mRNA
4028,786192,787026,834,mRNA
4029,783302,783937,635,mRNA
4030,783174,783245,71,mRNA
4031,778516,781669,3153,mRNA
4032,787081,787146,65,CDS
4033,786192,787026,834,CDS
4034,783302,783937,635,CDS
4035,783174,783245,71,CDS
4036,778827,781669,2842,CDS
4037,787081,787146,65,CDS
4038,786192,787026,834,CDS
4039,783302,783937,635,CDS
4040,783174,783245,71,CDS
4041,778827,781669,2842,CDS
4042,781704,782116,412,mobile_element
4043,782125,782556,431,mobile_element
4044,782557,782708,151,mobile_element
4045,784157,785466,1309,mobile_element
4046,785688,786149,461,mobile_element
4047,788939,796792,7853,mobile_element
4048,796997,797386,389,mobile_element
4049,798184,798296,112,mobile_element
4050,800436,834393,33957,gene
4051,833379,834393,1014,mRNA
4052,827859,827924,65,mRNA
4053,823501,823618,117,mRNA
4054,802398,803327,929,mRNA
4055,800436,802110,1674,mRNA
4056,807186,807347,161,mRNA
4057,802398,803327,929,mRNA
4058,800436,802110,1674,mRNA
4059,807186,807347,161,mRNA
4060,806822,806956,134,mRNA
4061,802398,803327,929,mRNA
4062,800436,802110,1674,mRNA
4063,803846,804080,234,mRNA
4064,802398,803327,929,mRNA
4065,800436,802110,1674,mRNA
4066,823501,823599,98,CDS
4067,802398,803327,929,CDS
4068,801283,802110,827,CDS
4069,802398,803312,914,CDS
4070,801283,802110,827,CDS
4071,802398,803312,914,CDS
4072,801283,802110,827,CDS
4073,802398,803312,914,CDS
4074,801283,802110,827,CDS
4075,803500,803675,175,mobile_element
4076,803697,805316,1619,mobile_element
4077,809217,809377,160,mobile_element
4078,811032,811340,308,mobile_element
4079,815021,816488,1467,mobile_element
4080,816534,816985,451,mobile_element
4081,820014,820196,182,mobile_element
4082,820242,820305,63,mobile_element
4083,822711,823177,466,mobile_element
4084,823383,823439,56,mobile_element
4085,829052,829110,58,mobile_element
4086,836144,836628,484,mobile_element
4087,836677,836746,69,mobile_element
4088,836986,844529,7543,gene
4089,844292,844529,237,mRNA
4090,836986,839071,2085,mRNA
4091,837209,839008,1799,CDS
4092,839461,839551,90,mobile_element
4093,839626,839915,289,mobile_element
4094,839998,841725,1727,mobile_element
4095,841742,842695,953,mobile_element
4096,842836,842968,132,mobile_element
4097,843274,843973,699,gene
4098,843274,843973,699,exon
4099,845262,845612,350,mobile_element
4100,846660,846948,288,mobile_element
4101,847607,847675,68,mobile_element
4102,847676,849074,1398,mobile_element
4103,849598,849674,76,mobile_element
4104,851174,851624,450,gene
4105,851174,851624,450,ncRNA
4106,853557,867025,13468,gene
4107,866976,867025,49,mRNA
4108,865931,866294,363,mRNA
4109,865702,865872,170,mRNA
4110,865348,865642,294,mRNA
4111,861793,864411,2618,mRNA
4112,860440,861387,947,mRNA
4113,860307,860381,74,mRNA
4114,855686,855840,154,mRNA
4115,855256,855635,379,mRNA
4116,853557,853767,210,mRNA
4117,854185,854279,94,mobile_element
4118,866976,867025,49,mRNA
4119,865931,866294,363,mRNA
4120,865702,865851,149,mRNA
4121,865348,865642,294,mRNA
4122,861793,864411,2618,mRNA
4123,860440,861387,947,mRNA
4124,860307,860381,74,mRNA
4125,855686,855840,154,mRNA
4126,855400,855635,235,mRNA
4127,866970,867025,55,mRNA
4128,865931,866294,363,mRNA
4129,865702,865851,149,mRNA
4130,865348,865642,294,mRNA
4131,861793,864411,2618,mRNA
4132,860440,861387,947,mRNA
4133,860307,860381,74,mRNA
4134,855686,855840,154,mRNA
4135,855400,855635,235,mRNA
4136,866970,867025,55,mRNA
4137,865931,866294,363,mRNA
4138,865702,865872,170,mRNA
4139,865348,865642,294,mRNA
4140,861793,864411,2618,mRNA
4141,860440,861387,947,mRNA
4142,860307,860381,74,mRNA
4143,855686,855840,154,mRNA
4144,855400,855635,235,mRNA
4145,865931,866266,335,CDS
4146,865702,865851,149,CDS
4147,865348,865642,294,CDS
4148,861793,864411,2618,CDS
4149,860440,861387,947,CDS
4150,860307,860381,74,CDS
4151,855686,855840,154,CDS
4152,855510,855635,125,CDS
4153,865931,866266,335,CDS
4154,865702,865851,149,CDS
4155,865348,865642,294,CDS
4156,861793,864411,2618,CDS
4157,860440,861387,947,CDS
4158,860307,860381,74,CDS
4159,855686,855840,154,CDS
4160,855510,855635,125,CDS
4161,865931,866266,335,CDS
4162,865702,865872,170,CDS
4163,865348,865642,294,CDS
4164,861793,864411,2618,CDS
4165,860440,861387,947,CDS
4166,860307,860381,74,CDS
4167,855686,855840,154,CDS
4168,855510,855635,125,CDS
4169,865931,866266,335,CDS
4170,865702,865872,170,CDS
4171,865348,865642,294,CDS
4172,861793,864411,2618,CDS
4173,860440,861387,947,CDS
4174,860307,860381,74,CDS
4175,855686,855840,154,CDS
4176,855510,855635,125,CDS
4177,856261,856571,310,mobile_element
4178,857231,857387,156,mobile_element
4179,857388,860107,2719,mobile_element
4180,857744,858854,1110,mobile_element
4181,860109,860249,140,mobile_element
4182,867209,867262,53,mobile_element
4183,867824,912331,44507,gene
4184,903633,904026,393,mRNA
4185,903337,903471,134,mRNA
4186,898393,903282,4889,mRNA
4187,885760,885891,131,mRNA
4188,883567,883641,74,mRNA
4189,883143,883362,219,mRNA
4190,882961,883081,120,mRNA
4191,881843,881949,106,mRNA
4192,878851,878992,141,mRNA
4193,876870,877194,324,mRNA
4194,876517,876789,272,mRNA
4195,876296,876454,158,mRNA
4196,876114,876239,125,mRNA
4197,875543,875710,167,mRNA
4198,875203,875484,281,mRNA
4199,874246,874467,221,mRNA
4200,873994,874160,166,mRNA
4201,873635,873926,291,mRNA
4202,873214,873571,357,mRNA
4203,872127,872225,98,mRNA
4204,871912,872074,162,mRNA
4205,871720,871846,126,mRNA
4206,867824,871654,3830,mRNA
4207,867824,871426,3602,gene
4208,867824,868026,202,ncRNA
4209,868102,871426,3324,ncRNA
4210,870072,870392,320,mobile_element
4211,912187,912331,144,mRNA
4212,909079,909184,105,mRNA
4213,907620,907924,304,mRNA
4214,907074,907550,476,mRNA
4215,906028,906997,969,mRNA
4216,904361,905963,1602,mRNA
4217,903337,903471,134,mRNA
4218,898393,903282,4889,mRNA
4219,885760,885891,131,mRNA
4220,883567,883641,74,mRNA
4221,883143,883362,219,mRNA
4222,882961,883081,120,mRNA
4223,882617,882723,106,mRNA
4224,878851,878992,141,mRNA
4225,876870,877194,324,mRNA
4226,876517,876789,272,mRNA
4227,876296,876454,158,mRNA
4228,876114,876239,125,mRNA
4229,875543,875710,167,mRNA
4230,875203,875484,281,mRNA
4231,874246,874467,221,mRNA
4232,873994,874160,166,mRNA
4233,873635,873926,291,mRNA
4234,873214,873571,357,mRNA
4235,872127,872225,98,mRNA
4236,871912,872074,162,mRNA
4237,871720,871846,126,mRNA
4238,870930,871654,724,mRNA
4239,904361,904821,460,mRNA
4240,903337,903471,134,mRNA
4241,902826,903282,456,mRNA
4242,902307,902582,275,mRNA
